handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,is_quote_status,retweet_count,favorite_count,cleaned_text,x,y,theme
HillaryClinton,"""I'm a feminist because I believe women deserve the same rights as men."" —Hillary #MSNBCTownhall",False,,2016-04-26 01:52:44,,,False,2302,5553,"""I'm a feminist because I believe women deserve the same rights as men."" —Hillary #MSNBCTownhall",13.768814,-0.6042785,Engagement
realDonaldTrump,"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
https://t.co/FJbNlidwJF",False,,2016-04-26 01:52:16,,,False,4881,13050,"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
",14.1399145,-0.5849477,Engagement
HillaryClinton,"""As a white person, I have to talk about [racism] more. We are not a post-racial society."" —Hillary to @Maddow #MSNBCTownhall",False,,2016-04-26 01:46:39,,,False,1375,3390,"""As a white person, I have to talk about [racism] more. We are not a post-racial society."" —Hillary to @Maddow #MSNBCTownhall",14.16102,-0.59191227,Engagement
realDonaldTrump,"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
https://t.co/ndi8sZI1Gt",False,,2016-04-26 01:28:08,,,False,4806,11128,"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
",12.85927,2.1515877,Engagement
HillaryClinton,"Eight-year-old Noah became part of Hillary's Secret Service detail this weekend. Here's how.
https://t.co/YjqXcoBhpW",False,,2016-04-26 00:48:21,,,False,1244,3097,"Eight-year-old Noah became part of Hillary's Secret Service detail this weekend. Here's how.
",14.170648,-0.5592844,Engagement
HillaryClinton,"""When barriers for women fall, the world becomes a better place for everyone."" —@lenadunham https://t.co/sWOTUt1ajU",True,HFA,2016-04-25 23:37:42,,,False,726,1556,"""When barriers for women fall, the world becomes a better place for everyone."" —@lenadunham ",10.235646,1.3916093,Opposition
HillaryClinton,"Connecticut, Maryland, Pensilvania, Delaware y Rhode Island. https://t.co/F545Y5Sg5O #EstoyConElla https://t.co/fSJRv2Xk9u",False,,2016-04-25 23:05:42,,,False,562,1176,"Connecticut, Maryland, Pensilvania, Delaware y Rhode Island.  #EstoyConElla ",9.691484,-3.7412577,Appreciation
realDonaldTrump,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,False,,2016-04-25 22:11:06,,,False,7826,20210,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain ,14.226227,-0.49786854,Engagement
realDonaldTrump,"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7",False,,2016-04-25 22:06:26,,,False,3203,9407,"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
 ",11.045332,2.5395062,Opposition
realDonaldTrump,"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0",False,,2016-04-25 21:54:55,,,False,2769,8469,"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
 ",13.099026,4.7398605,Engagement
HillaryClinton,"""Voters can count on her to bring that same passion for getting the job done to the White House."" https://t.co/68uhWrwYmj",False,,2016-04-25 21:28:41,,,False,726,1683,"""Voters can count on her to bring that same passion for getting the job done to the White House."" ",14.3120775,-0.4229751,Engagement
HillaryClinton,“She's more accomplished than any other candidate.” —@PhillyDailyNews https://t.co/OYxg9BZSqM,False,,2016-04-25 20:02:33,,,False,924,1965,“She's more accomplished than any other candidate.” —@PhillyDailyNews ,13.811112,-0.61903137,Engagement
HillaryClinton,"This might sound strange coming from a presidential candidate, but what we really need is more love and kindness.
https://t.co/5JT6avz0Cv",False,,2016-04-25 18:59:52,,,False,1644,3774,"This might sound strange coming from a presidential candidate, but what we really need is more love and kindness.
",2.9653141,3.6978462,Engagement
realDonaldTrump,DEAD HEAT: CLINTON VS TRUMP https://t.co/wqfQMEMQOj,True,DRUDGE_REPORT,2016-04-25 18:11:08,,,False,2511,5583,DEAD HEAT: CLINTON VS TRUMP ,4.387377,0.97498256,Endorsement
HillaryClinton,"In 1990, explorer and marine biologist Sylvia Earle became the first woman appointed chief scientist at @NOAA. https://t.co/WSDCF3c2je",False,,2016-04-25 17:15:47,,,False,1281,3048,"In 1990, explorer and marine biologist Sylvia Earle became the first woman appointed chief scientist at @NOAA. ",7.361367,1.2687238,Endorsement
realDonaldTrump,On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!,False,,2016-04-25 16:16:27,,,False,3515,12024,On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!,7.814571,0.9333838,Endorsement
realDonaldTrump,Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.,False,,2016-04-25 16:15:58,,,False,4958,14287,Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.,14.0465975,-0.48075545,Engagement
HillaryClinton,"""Ms. Clinton has advanced realistic, well thought out proposals."" —@BaltimoreSun: https://t.co/68uhWrwYmj https://t.co/srpUEWMZZg",False,,2016-04-25 16:06:35,,,False,1050,2435,"""Ms. Clinton has advanced realistic, well thought out proposals."" —@BaltimoreSun:  ",6.2474184,1.4517802,Endorsement
HillaryClinton,Editorial boards in Tuesday primary states are urging their readers to vote for Hillary Clinton. Here's why. https://t.co/r6RKq8150j,False,,2016-04-25 15:10:00,,,False,804,1531,Editorial boards in Tuesday primary states are urging their readers to vote for Hillary Clinton. Here's why. ,9.642424,-3.754004,Appreciation
HillaryClinton,"Let's stand together to do all the good we can, in all the ways we can, for as long as we can.
https://t.co/jHaoZKXURE",False,,2016-04-25 14:04:59,,,False,1949,3426,"Let's stand together to do all the good we can, in all the ways we can, for as long as we can.
",4.8503113,3.2026317,Social
realDonaldTrump,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,False,,2016-04-25 11:59:06,,,False,7017,18835,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,2.9180422,3.6260104,Engagement
realDonaldTrump,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,False,,2016-04-25 11:54:21,,,False,7891,21339,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,2.8662786,3.5851192,Engagement
realDonaldTrump,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!,False,,2016-04-25 03:49:17,,,False,8010,22914,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!,2.7630389,3.0510235,Engagement
realDonaldTrump,"Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!",False,,2016-04-25 03:39:58,,,False,11907,29255,"Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!",2.9560533,3.555028,Engagement
realDonaldTrump,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,False,,2016-04-25 01:27:12,,,False,4613,14887,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,12.74688,1.421044,Engagement
HillaryClinton,"""Everybody has a story. Everybody has a life worth dignity and protection.""
https://t.co/wO7qmrAycD",False,,2016-04-25 00:24:08,,,False,1615,3532,"""Everybody has a story. Everybody has a life worth dignity and protection.""
",13.777183,-0.5358309,Engagement
HillaryClinton,Not interested in endorsements from people who deny climate science and try to make it harder for people to vote. https://t.co/TWN4zYhMBh,False,,2016-04-24 19:05:04,,,True,4500,8694,Not interested in endorsements from people who deny climate science and try to make it harder for people to vote. ,0.15944439,2.2429688,Endorsement
HillaryClinton,"Great to see @HillaryClinton taking on this ""Donald Trump is becoming more Presidential"" absurdity. https://t.co/804SE7A81b",True,TUSK81,2016-04-24 16:33:42,,,False,823,1470,"Great to see @HillaryClinton taking on this ""Donald Trump is becoming more Presidential"" absurdity. ",8.949527,1.2470481,Opposition
HillaryClinton,"When someone shows you who they are, believe them. Trump has shown us who he is.
https://t.co/7ZIcpDr1Iv",False,,2016-04-24 16:12:52,,,False,3668,5525,"When someone shows you who they are, believe them. Trump has shown us who he is.
",5.1125293,2.1429977,Endorsement
realDonaldTrump,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery""",False,,2016-04-24 14:05:43,,,False,3701,10776,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery""",7.0768466,1.3595228,Endorsement
HillaryClinton,Women gathered in Seneca Falls 170 years ago to demand suffrage. @ChelseaClinton visited before voting for her mom. https://t.co/0ZA2mYy6ff,False,,2016-04-24 14:05:36,,,False,909,2296,Women gathered in Seneca Falls 170 years ago to demand suffrage. @ChelseaClinton visited before voting for her mom. ,10.728906,-4.075167,Appreciation
realDonaldTrump,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF""",False,,2016-04-24 14:03:48,,,False,4579,11336,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee  ",9.894165,-3.0175743,Appreciation
realDonaldTrump,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,False,,2016-04-24 14:01:37,,,False,3579,12274,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,8.38372,-1.937414,Endorsement
realDonaldTrump,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!,False,,2016-04-24 13:58:53,,,False,1651,6460,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!,4.3551993,1.2168547,Endorsement
realDonaldTrump,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,False,,2016-04-24 02:01:25,,,False,2515,8793,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,13.560138,-0.8191657,Engagement
realDonaldTrump,"As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!",False,,2016-04-24 01:48:17,,,False,4680,16135,"As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!",14.36484,-0.19159418,Engagement
realDonaldTrump,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,False,,2016-04-24 01:41:57,,,False,3030,11426,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,12.999736,-0.048813887,Engagement
realDonaldTrump,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,False,,2016-04-24 00:55:43,,,False,4136,14257,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,14.234832,-0.53633434,Engagement
HillaryClinton,.@HillaryClinton's environmental justice fight will extend to Puerto Rico. Powerful tour of flooded @CanoMartinPena https://t.co/nMBu6JzLOV,True,Ann_OLeary,2016-04-23 21:27:56,,,False,459,978,.@HillaryClinton's environmental justice fight will extend to Puerto Rico. Powerful tour of flooded @CanoMartinPena ,4.051724,2.7918882,Social
HillaryClinton,"Every child in America deserves clean air to breathe, clean water to drink, and a safe and healthy place to live. https://t.co/t0eAF9tXHH",False,,2016-04-23 21:01:37,,,False,1308,2762,"Every child in America deserves clean air to breathe, clean water to drink, and a safe and healthy place to live. ",7.00835,0.96748924,Endorsement
realDonaldTrump,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,False,,2016-04-23 20:29:50,,,False,4389,15201,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! ,5.1820383,-4.564737,Endorsement
HillaryClinton,Puerto Rico Zika fact-finding mission for @HillaryClinton. WIC clinics educating &amp; providing kits for pregnant women https://t.co/8DEj6HOKhZ,True,Ann_OLeary,2016-04-23 19:46:54,,,False,314,645,Puerto Rico Zika fact-finding mission for @HillaryClinton. WIC clinics educating &amp; providing kits for pregnant women ,13.759983,-0.5982646,Engagement
realDonaldTrump,"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI",False,,2016-04-23 19:30:58,,,False,3335,9273,"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
 ",4.667234,-4.2789345,Endorsement
realDonaldTrump,"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN",False,,2016-04-23 19:27:18,,,False,2460,8014,"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
 ",10.015289,-2.9413238,Appreciation
HillaryClinton,"Donald Trump is going to try to take Mitt Romney's ""etch-a-sketch"" approach to the general election. Don't let him.
https://t.co/Az2A0UQqeq",True,TheBriefing2016,2016-04-23 18:20:17,,,False,1264,1449,"Donald Trump is going to try to take Mitt Romney's ""etch-a-sketch"" approach to the general election. Don't let him.
",13.58062,1.3070701,Engagement
realDonaldTrump,"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq",False,,2016-04-23 16:10:15,,,False,2757,9122,"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
 ",13.794755,-0.15947813,Engagement
HillaryClinton,We learned a lot from Dr. Rullan: how Zika has affected other parts of the world &amp; what early data is showing now. https://t.co/RMZe4WmZd8,True,AmandaRenteria,2016-04-23 15:46:59,,,False,243,467,We learned a lot from Dr. Rullan: how Zika has affected other parts of the world &amp; what early data is showing now. ,13.750214,-0.5582875,Engagement
HillaryClinton,Does Trump think he can fool us into forgetting his hateful rhetoric? Sad! https://t.co/0Vvw0m36ZX,False,,2016-04-23 15:12:06,,,False,1497,2711,Does Trump think he can fool us into forgetting his hateful rhetoric? Sad! ,12.507705,4.366001,Engagement
realDonaldTrump,"#MakeAmericaGreatAgain
Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm",False,,2016-04-23 14:44:49,,,False,3304,8925,"#MakeAmericaGreatAgain
Video:  ",8.366305,-0.471908,Endorsement
